tp_openmp_part_2_vector_openmp,1,2,1,0.000756
tp_openmp_part_2_vector_sequential,1,2,1,3e-06
tp_openmp_part_2_vector_simd,1,2,1,9.8e-05
tp_openmp_part_2_vector_openmp,1,2,1,0.000688
tp_openmp_part_2_vector_sequential,1,2,1,5e-06
tp_openmp_part_2_vector_simd,1,2,1,0.0001
tp_openmp_part_2_vector_openmp,1,2,1,0.00064
tp_openmp_part_2_vector_sequential,1,2,1,3e-06
tp_openmp_part_2_vector_simd,1,2,1,9.8e-05
tp_openmp_part_2_vector_openmp,1,2,1,0.000641
tp_openmp_part_2_vector_sequential,1,2,1,7e-06
tp_openmp_part_2_vector_simd,1,2,1,9.6e-05
tp_openmp_part_2_vector_openmp,1,2,1,0.000632
tp_openmp_part_2_vector_sequential,1,2,1,2e-06
tp_openmp_part_2_vector_simd,1,2,1,9e-05
tp_openmp_part_2_vector_openmp,1,2,1,0.000638
tp_openmp_part_2_vector_sequential,1,2,1,5e-06
tp_openmp_part_2_vector_simd,1,2,1,9.7e-05
tp_openmp_part_2_vector_openmp,1,2,1,0.000728
tp_openmp_part_2_vector_sequential,1,2,1,2e-06
tp_openmp_part_2_vector_simd,1,2,1,9.4e-05
tp_openmp_part_2_vector_openmp,1,2,1,0.001212
tp_openmp_part_2_vector_sequential,1,2,1,4e-06
tp_openmp_part_2_vector_simd,1,2,1,9.3e-05
tp_openmp_part_2_vector_openmp,1,2,1,0.000623
tp_openmp_part_2_vector_sequential,1,2,1,3e-06
tp_openmp_part_2_vector_simd,1,2,1,9.2e-05
tp_openmp_part_2_vector_openmp,1,2,1,0.000661
tp_openmp_part_2_vector_sequential,1,2,1,4e-06
tp_openmp_part_2_vector_simd,1,2,1,0.000103
tp_openmp_part_2_vector_openmp,1,2,1,0.000626
tp_openmp_part_2_vector_sequential,1,2,1,5e-06
tp_openmp_part_2_vector_simd,1,2,1,9.3e-05
tp_openmp_part_2_vector_openmp,1,2,1,0.000654
tp_openmp_part_2_vector_sequential,1,2,1,2e-06
tp_openmp_part_2_vector_simd,1,2,1,9.4e-05
tp_openmp_part_2_vector_openmp,1,2,1,0.000631
tp_openmp_part_2_vector_sequential,1,2,1,3e-06
tp_openmp_part_2_vector_simd,1,2,1,9.5e-05
tp_openmp_part_2_vector_openmp,1,2,1,0.000673
tp_openmp_part_2_vector_sequential,1,2,1,4e-06
tp_openmp_part_2_vector_simd,1,2,1,0.00011
tp_openmp_part_2_vector_openmp,1,2,1,0.000638
tp_openmp_part_2_vector_sequential,1,2,1,2e-06
tp_openmp_part_2_vector_simd,1,2,1,9.2e-05
tp_openmp_part_2_vector_openmp,2,2,1,0.000545
tp_openmp_part_2_vector_sequential,2,2,1,2e-06
tp_openmp_part_2_vector_simd,2,2,1,0.000198
tp_openmp_part_2_vector_openmp,2,2,1,0.000545
tp_openmp_part_2_vector_sequential,2,2,1,3e-06
tp_openmp_part_2_vector_simd,2,2,1,0.000198
tp_openmp_part_2_vector_openmp,2,2,1,0.000544
tp_openmp_part_2_vector_sequential,2,2,1,4e-06
tp_openmp_part_2_vector_simd,2,2,1,0.000199
tp_openmp_part_2_vector_openmp,2,2,1,0.000578
tp_openmp_part_2_vector_sequential,2,2,1,4e-06
tp_openmp_part_2_vector_simd,2,2,1,0.000202
tp_openmp_part_2_vector_openmp,2,2,1,0.000532
tp_openmp_part_2_vector_sequential,2,2,1,6e-06
tp_openmp_part_2_vector_simd,2,2,1,0.000195
tp_openmp_part_2_vector_openmp,2,2,1,0.000529
tp_openmp_part_2_vector_sequential,2,2,1,2e-06
tp_openmp_part_2_vector_simd,2,2,1,0.000195
tp_openmp_part_2_vector_openmp,2,2,1,0.000524
tp_openmp_part_2_vector_sequential,2,2,1,6e-06
tp_openmp_part_2_vector_simd,2,2,1,0.013279
tp_openmp_part_2_vector_openmp,2,2,1,0.002086
tp_openmp_part_2_vector_sequential,2,2,1,5e-06
tp_openmp_part_2_vector_simd,2,2,1,0.005431
tp_openmp_part_2_vector_openmp,2,2,1,0.000556
tp_openmp_part_2_vector_sequential,2,2,1,3e-06
tp_openmp_part_2_vector_simd,2,2,1,0.000198
tp_openmp_part_2_vector_openmp,2,2,1,0.000593
tp_openmp_part_2_vector_sequential,2,2,1,2e-06
tp_openmp_part_2_vector_simd,2,2,1,0.00021
tp_openmp_part_2_vector_openmp,2,2,1,0.000533
tp_openmp_part_2_vector_sequential,2,2,1,3e-06
tp_openmp_part_2_vector_simd,2,2,1,0.000199
tp_openmp_part_2_vector_openmp,2,2,1,0.00052
tp_openmp_part_2_vector_sequential,2,2,1,4e-06
tp_openmp_part_2_vector_simd,2,2,1,0.000201
tp_openmp_part_2_vector_openmp,2,2,1,0.008192
tp_openmp_part_2_vector_sequential,2,2,1,7e-06
tp_openmp_part_2_vector_simd,2,2,1,0.000215
tp_openmp_part_2_vector_openmp,2,2,1,0.000552
tp_openmp_part_2_vector_sequential,2,2,1,4e-06
tp_openmp_part_2_vector_simd,2,2,1,0.000196
